9.17999	-22.8069	0	0	1
30.5878	-76.5967	17858.9	432	1
34.2379	-98.6379	36537.8	736	1
29.8547	-86.1568	48583.1	768	1
20.2452	-58.4233	50036.7	768	1
11.1653	-32.5588	40158.1	768	1
9.09502	-26.7301	29003.5	752	1
6.83126	-17.6063	23850.8	720	1
10.7212	-31.3113	18293.7	688	1
31.2377	-70.9386	22058	576	1
6.30727	-18.8736	26589.5	752	1
8.31693	-24.0495	21614.8	704	1
6.45895	-18.9064	22926.7	672	1
33.3947	-81.9475	17858.9	432	1
27.3508	-79.3154	59749.3	1472	1
33.2231	-90.757	90158.7	1520	1
29.1503	-79.1956	104849	1536	1
6.58184	-14.7759	88997.8	1520	1
3.80942	-11.105	45360.7	1312	1
6.21578	-17.9568	38987.9	1248	1
8.01491	-23.9715	36846.1	1344	1
26.7772	-49.6459	44360.7	1296	1
15.7874	-37.4029	52095.3	1504	1
6.59145	-18.9278	45900.7	1440	1
6.10997	-14.8736	44428.3	1408	1
7.36662	-22.1671	40211.3	1296	1
25.4615	-55.8138	23211.5	736	1
22.7852	-62.6687	72294.2	1504	1
29.9921	-89.3995	81914.5	1488	1
25.4444	-53.4625	106624	1488	1
6.77471	-19.8048	59363.1	1184	1
32.302	-30.8197	35091.3	1200	1
9.12474	-26.2989	43256.7	1408	1
7.64146	-22.4904	47241.9	1440	1
21.0528	-49.2896	48919.2	1360	1
9.5181	-18.3372	55643.2	1488	1
10.5485	-30.6269	43379.2	1456	1
4.65922	-12.9718	41377.7	1392	1
5.17625	-14.3034	38205.6	1392	1
23.536	-53.5194	30718.6	752	1
43.9363	-72.7391	40940.2	1424	1
29.9234	-53.366	67987.5	1440	1
9.86298	-29.7229	64010.7	1392	1
15.7987	-48.0936	43916.4	1392	1
43.4256	-119.604	46203.5	1440	1
14.2463	-40.13	57899	1472	1
6.59664	-19.209	44159.4	1280	1
6.87992	-18.4074	51244.3	1456	1
7.16564	-21.253	42601.2	1424	1
6.79234	-19.6271	42330.9	1360	1
11.2604	-33.6533	35963.6	1376	1
4.8035	-13.8856	41935.5	1440	1
23.1713	-56.2309	13838.3	704	1
33.0646	-65.8271	22351.2	1360	1
12.5755	-32.4428	38207	1472	1
4.31471	-12.3556	42072.9	1440	1
27.762	-60.3745	37737.2	1456	1
39.6175	-108.446	58496.4	1456	1
16.9498	-50.8661	47463.5	1360	1
7.95269	-17.5759	41886.6	1440	1
6.305	-16.1899	40733.4	1440	1
8.46289	-20.2295	41990.6	1392	1
8.07448	-22.9124	41203.7	1456	1
6.26607	-16.7278	43117.2	1456	1
16.4257	-44.5723	33960.9	1280	1
22.9548	-33.2431	12147.8	656	1
27.7947	-73.168	31270.9	1392	1
5.09725	-13.0133	36954.7	1456	1
5.23741	-14.9765	31166.1	1504	1
25.6087	-50.2947	42677.9	1408	1
18.0454	-35.0684	56447.9	1440	1
8.16265	-16.2105	44159.5	1472	1
12.7725	-36.9865	36441.9	1360	1
29.657	-57.9035	44052.1	1472	1
5.26649	-14.8568	44642.7	1456	1
9.92528	-31.4173	40509.8	1488	1
14.7005	-41.5251	40941.2	1488	1
7.4474	-20.0401	58932.9	1440	1
7.04575	-17.3721	14068.7	688	1
25.8831	-68.7634	34121.2	1408	1
8.83583	-26.5366	32983.7	1472	1
15.0818	-27.552	33464	1440	1
29.86	-27.267	46923.2	1488	1
18.7136	-38.6802	43677.4	1408	1
4.46574	-12.7632	38819.6	1312	1
17.9211	-39.2877	39562.3	1488	1
29.313	-62.2702	47821.2	1456	1
13.4062	-38.4558	43650.9	1520	1
9.82707	-29.2324	51375.1	1504	1
7.81448	-19.5276	55310.6	1488	1
10.2482	-23.3981	43539.8	1328	1
9.17999	-22.8069	0	0	1
30.5878	-76.5967	17858.9	432	1
34.2379	-98.6379	36537.8	736	1
29.8547	-86.1568	48583.1	768	1
20.2452	-58.4233	50036.7	768	1
11.1653	-32.5588	40158.1	768	1
9.09502	-26.7301	29003.5	752	1
6.83126	-17.6063	23850.8	720	1
10.7212	-31.3113	18293.7	688	1
31.2377	-70.9386	22058	576	1
6.30727	-18.8736	26589.5	752	1
8.31693	-24.0495	21614.8	704	1
6.45895	-18.9064	22926.7	672	1
33.3947	-81.9475	17858.9	432	1
27.3508	-79.3154	59749.3	1472	1
33.2231	-90.757	90158.7	1520	1
29.1503	-79.1956	104849	1536	1
6.58184	-14.7759	88997.8	1520	1
3.80942	-11.105	45360.7	1312	1
6.21578	-17.9568	38987.9	1248	1
8.01491	-23.9715	36846.1	1344	1
26.7772	-49.6459	44360.7	1296	1
15.7874	-37.4029	52095.3	1504	1
6.59145	-18.9278	45900.7	1440	1
6.10997	-14.8736	44428.3	1408	1
7.36662	-22.1671	40211.3	1296	1
25.4615	-55.8138	23211.5	736	1
22.7852	-62.6687	72294.2	1504	1
29.9921	-89.3995	81914.5	1488	1
25.4444	-53.4625	106624	1488	1
6.77471	-19.8048	59363.1	1184	1
32.302	-30.8197	35091.3	1200	1
9.12474	-26.2989	43256.7	1408	1
7.64146	-22.4904	47241.9	1440	1
21.0528	-49.2896	48919.2	1360	1
9.5181	-18.3372	55643.2	1488	1
10.5485	-30.6269	43379.2	1456	1
4.65922	-12.9718	41377.7	1392	1
5.17625	-14.3034	38205.6	1392	1
23.536	-53.5194	30718.6	752	1
43.9363	-72.7391	40940.2	1424	1
29.9234	-53.366	67987.5	1440	1
9.86298	-29.7229	64010.7	1392	1
15.7987	-48.0936	43916.4	1392	1
43.4256	-119.604	46203.5	1440	1
14.2463	-40.13	57899	1472	1
6.59664	-19.209	44159.4	1280	1
6.87992	-18.4074	51244.3	1456	1
7.16564	-21.253	42601.2	1424	1
6.79234	-19.6271	42330.9	1360	1
11.2604	-33.6533	35963.6	1376	1
4.8035	-13.8856	41935.5	1440	1
23.1713	-56.2309	13838.3	704	1
33.0646	-65.8271	22351.2	1360	1
12.5755	-32.4428	38207	1472	1
4.31471	-12.3556	42072.9	1440	1
27.762	-60.3745	37737.2	1456	1
39.6175	-108.446	58496.4	1456	1
16.9498	-50.8661	47463.5	1360	1
7.95269	-17.5759	41886.6	1440	1
6.305	-16.1899	40733.4	1440	1
8.46289	-20.2295	41990.6	1392	1
8.07448	-22.9124	41203.7	1456	1
6.26607	-16.7278	43117.2	1456	1
16.4257	-44.5723	33960.9	1280	1
22.9548	-33.2431	12147.8	656	1
27.7947	-73.168	31270.9	1392	1
5.09725	-13.0133	36954.7	1456	1
5.23741	-14.9765	31166.1	1504	1
25.6087	-50.2947	42677.9	1408	1
18.0454	-35.0684	56447.9	1440	1
8.16265	-16.2105	44159.5	1472	1
12.7725	-36.9865	36441.9	1360	1
29.657	-57.9035	44052.1	1472	1
5.26649	-14.8568	44642.7	1456	1
9.92528	-31.4173	40509.8	1488	1
14.7005	-41.5251	40941.2	1488	1
7.4474	-20.0401	58932.9	1440	1
7.04575	-17.3721	14068.7	688	1
25.8831	-68.7634	34121.2	1408	1
8.83583	-26.5366	32983.7	1472	1
15.0818	-27.552	33464	1440	1
29.86	-27.267	46923.2	1488	1
18.7136	-38.6802	43677.4	1408	1
4.46574	-12.7632	38819.6	1312	1
17.9211	-39.2877	39562.3	1488	1
29.313	-62.2702	47821.2	1456	1
13.4062	-38.4558	43650.9	1520	1
9.82707	-29.2324	51375.1	1504	1
7.81448	-19.5276	55310.6	1488	1
10.2482	-23.3981	43539.8	1328	1
9.16409	-22.927	0	0	1
30.5012	-76.486	17931.3	432	1
34.1466	-98.138	36347.1	736	1
29.6491	-86.0099	48802.3	768	1
20.4514	-59.0087	49692.7	768	1
10.9957	-31.8555	40536	768	1
9.01126	-26.4176	28910.5	768	1
6.87351	-17.681	24191.6	752	1
8.18067	-24.8628	18460	720	1
33.1047	-82.9618	20146.7	576	1
6.29866	-18.8607	28158	752	1
8.34115	-24.0552	21775.4	672	1
6.43402	-18.9142	22867.3	640	1
33.4115	-81.4216	17931.3	432	1
27.4512	-79.7161	59213.8	1472	1
33.1057	-90.3548	89940	1536	1
29.1084	-79.2821	104205	1536	1
6.60528	-14.9272	89479	1504	1
3.79335	-11.092	45367.7	1328	1
6.15372	-17.8356	39516.7	1216	1
8.00672	-23.8195	36673.7	1440	1
25.1323	-51.4205	42352.4	1296	1
18.1054	-50.477	51750.5	1456	1
6.60572	-18.7954	47614.7	1360	1
6.04241	-14.5685	44305	1392	1
7.35648	-22.1537	39719.2	1376	1
25.2457	-55.2458	22866.7	736	1
21.377	-60.3753	72169.3	1520	1
29.7139	-87.7876	81626.1	1504	1
25.523	-53.634	106844	1488	1
6.78005	-19.8541	59329.7	1280	1
32.6297	-34.3935	35421.3	1184	1
11.1272	-31.2434	43833	1408	1
7.86368	-22.6432	47783.1	1456	1
21.0885	-50.7641	47585.3	1312	1
9.80931	-18.9807	55977.7	1424	1
10.0663	-29.9592	44154.5	1472	1
4.47281	-13.0177	40999.3	1472	1
5.09034	-14.0638	38111.5	1408	1
23.4531	-54.2996	31031.7	752	1
42.7333	-65.5801	40542.5	1424	1
26.6765	-48.4607	67495.7	1456	1
9.87062	-29.7396	64332.1	1408	1
12.5485	-39.0461	44114.7	1472	1
45.6915	-125.954	46734	1408	1
17.37	-43.1891	59319.6	1488	1
6.70008	-19.4663	45387	1328	1
6.81244	-18.5674	50123.1	1472	1
7.27057	-21.2632	42835	1472	1
6.53696	-19.1146	42882.2	1472	1
10.7019	-31.8977	36198.6	1376	1
5.08078	-14.2137	41380.9	1360	1
22.987	-56.0198	13428.3	688	1
32.4031	-67.037	21803.5	1424	1
13.2216	-31.5914	38466	1456	1
4.33743	-12.3755	41848	1488	1
25.8333	-60.8323	37647.6	1472	1
35.644	-82.4975	59660	1456	1
17.2632	-48.3732	47057.5	1440	1
8.13768	-17.3673	41578.1	1424	1
6.25467	-16.4075	40599	1504	1
8.57662	-20.1539	42749	1440	1
8.26229	-23.2147	41478.1	1456	1
6.28982	-16.5052	43117.9	1424	1
15.6274	-44.4376	34305.1	1456	1
23.0153	-33.4757	12209.2	720	1
27.7033	-73.1521	31053.2	1440	1
4.91813	-12.86	36383.6	1472	1
5.30676	-14.7608	31150.8	1472	1
24.5142	-51.8541	42471.3	1440	1
14.1151	-32.2454	54229.9	1472	1
7.94602	-17.4677	44007.1	1424	1
12.7923	-36.7748	36969.2	1360	1
29.2102	-52.4315	44817.9	1456	1
5.3045	-14.7331	44356.7	1488	1
10.0202	-31.314	40418.7	1456	1
14.614	-41.4956	41599	1472	1
7.48569	-20.2559	58816.3	1488	1
7.12825	-17.4693	14046.8	672	1
25.7838	-68.5711	34176.2	1472	1
8.82857	-26.4842	32830.1	1472	1
14.4319	-11.4398	32694	1440	1
25.2654	-45.0378	45827	1456	1
12.2846	-33.5925	43651.3	1408	1
4.51472	-12.7302	38102.3	1296	1
20.0094	-40.6994	40483.9	1408	1
30.2805	-73.8198	48611.2	1472	1
12.0489	-35.2331	44843.1	1520	1
9.87153	-29.3128	52669.5	1424	1
7.80888	-19.4381	55268.5	1472	1
10.0593	-23.1805	43459.6	1376	1
9.14159	-22.8492	0	0	1
30.5496	-76.9884	18135.2	432	1
34.223	-98.234	36326.8	736	1
29.7943	-86.0816	48193.8	768	1
20.494	-59.1657	49817.1	768	1
10.5857	-30.3104	40302	752	1
8.99162	-26.2996	28588.8	768	1
6.93928	-17.7392	23776.3	736	1
6.62679	-19.9631	18628.9	672	1
33.1763	-73.9813	18272.3	560	1
6.41203	-19.1519	29103.6	720	1
8.36296	-24.1092	22171.4	720	1
6.40638	-18.8322	22881.6	656	1
33.4231	-81.6337	18135.2	432	1
27.3839	-79.5309	58903.3	1472	1
32.9983	-90.3818	89501	1536	1
29.0069	-78.7552	104254	1536	1
6.58127	-14.9013	88796.1	1488	1
3.74945	-11.0237	45001.9	1328	1
6.11858	-17.821	38947.6	1232	1
8.02988	-23.9826	36562.8	1344	1
21.027	-46.5834	40663.1	1312	1
22.751	-56.2818	53278.7	1456	1
6.79087	-19.1344	49097.3	1408	1
6.02966	-14.5885	44583.5	1392	1
7.27287	-21.9187	39333.2	1360	1
25.0626	-55.3252	22576.5	736	1
16.4373	-46.8943	71930.5	1488	1
34.308	-98.4522	82229	1504	1
25.5389	-53.316	104721	1504	1
6.78838	-19.7879	58855	1232	1
32.4676	-44.0516	34943.9	1120	1
15.9579	-43.731	44525.5	1392	1
7.86474	-22.6268	48356.8	1488	1
18.8188	-49.2642	47907.9	1360	1
10.3072	-20.1837	55528.5	1456	1
9.70516	-29.3688	45016.7	1472	1
4.54295	-13.4284	41279.6	1472	1
5.06936	-14.0136	38336.9	1360	1
23.0014	-40.4701	30623.3	720	1
40.9385	-87.6903	40246.6	1392	1
