1.53756	-3.19307	0	0	0
47.9996	-124.607	3704.7	0	1
15.8454	-45.9662	24772.7	640	1
23.2312	-69.3801	34378	672	1
15.6351	-46.5113	51571	736	1
6.21596	-18.5349	44520.3	688	1
28.6543	-83.5368	19832.5	464	1
26.1152	-67.2403	26210	560	1
25.8418	-70.1668	39805.7	656	1
8.64721	-25.8831	59187.1	736	1
16.6684	-32.1875	31058.6	608	1
4.1211	-10.231	10687.4	416	1
5.53502	-7.76009	7728.36	256	1
3.06407	-4.13075	8054.74	256	0
3.55711	-4.01479	6408.8	0	0
4.04369	-4.16417	6771.22	0	0
4.95524	-6.66431	7165.66	0	1
7.35983	-17.1353	9707.72	336	1
10.893	-29.657	15266.9	256	1
3.87059	-9.22185	20102.2	464	0
1.49689	-4.11249	3704.7	0	0
52.9037	-91.5384	28965.8	640	1
23.8527	-60.898	44503.7	1152	1
17.8106	-47.7371	87857.8	1344	1
13.8464	-34.7489	81266.6	1264	1
12.9394	-33.585	50327.9	976	1
31.3124	-72.8529	57022.2	1136	1
20.3693	-49.3154	62176.4	1280	1
19.0027	-49.5789	99390.7	1408	1
18.3371	-41.7708	77007.7	1200	1
19.3266	-43.1774	56875.7	928	1
5.01613	-7.03226	35330.1	816	1
4.91161	-10.1553	14702.8	512	1
1.7294	-3.98866	14621.2	320	1
1.69492	-3.84927	13890.4	320	0
1.83085	-3.95804	13497	0	0
2.26095	-6.23719	16298.9	336	1
6.87702	-17.5401	23970.2	512	1
14.8883	-37.1862	34864.6	720	1
4.3096	-12.2098	33343.8	320	1
42.2799	-45.7506	4193.1	0	1
34.8791	-94.8563	21888.1	896	1
33.746	-78.8441	69668.5	1312	1
31.4482	-62.7256	88036.8	1200	1
28.7668	-61.3876	81502.2	976	1
5.33348	-15.7882	49982.2	1120	1
41.0366	-96.8245	30128	960	1
31.4196	-82.5197	66605.2	1280	1
31.1785	-72.8083	104145	1200	1
16.7287	-43.7581	100326	1088	1
13.3327	-27.5959	42545.6	1088	1
5.46938	-3.21533	16374.3	640	0
4.42723	-10.6714	14485.7	320	1
1.61241	-4.15874	14708.1	704	1
1.75728	-3.87286	13536.3	256	1
2.20491	-4.096	12820.8	320	0
2.12954	-5.48415	15256.5	256	1
13.2496	-39.094	22407.1	640	1
45.9349	-67.0738	36541.1	688	1
8.74775	-26.6139	37416.7	880	1
8.36213	-23.815	11762.4	416	1
31.742	-54.1477	51545	1328	1
31.8069	-68.3512	83589.1	1184	1
39.7522	-110.008	94382.5	1152	1
39.6829	-48.3114	65534.4	1248	1
38.7351	-58.2302	37945.3	1040	1
40.2999	-90.0235	67024.1	1296	1
28.2506	-62.0156	91425.5	1264	1
38.7879	-68.388	101080	1264	1
31.5342	-77.299	52764.2	1184	1
21.9508	-57.541	58719.5	1072	1
5.56117	-3.3999	45992.1	656	1
38.5384	-79.2569	16053.6	784	1
19.6055	-45.725	34743.3	768	1
1.97457	-4.17978	24638.8	864	1
2.74304	-5.75326	13012.4	256	1
2.50778	-6.42939	14879.3	640	1
34.2859	-46.5743	26037.9	752	1
38.4216	-41.2275	48178.3	1120	1
34.4	-40.3342	48698.4	960	1
29.407	-75.3479	18163.4	624	1
37.8767	-110.023	93981	1088	1
35.2879	-80.4621	110604	1408	1
40.9573	-96.8344	105949	1392	1
30.1343	-45.8242	68701.9	1440	1
32.0361	-70.446	69978.6	1344	1
52.2505	-119.289	79173.2	1360	1
53.1213	-82.0191	82825.5	1328	1
