9.17999	-22.8069	0	0	1
30.5878	-76.5967	56070.3	400	1
34.2379	-98.6379	167411	704	1
29.8547	-86.1568	245267	768	1
20.2452	-58.4233	247960	768	1
11.1653	-32.5588	192035	688	1
9.09502	-26.7301	110754	640	1
6.83126	-17.6063	88288.6	672	1
10.7212	-31.3113	55978.9	576	1
31.2377	-70.9386	78617.4	544	1
6.30727	-18.8736	101377	672	1
8.31693	-24.0495	66930.5	448	1
6.45895	-18.9064	75735.1	576	1
33.3947	-81.9475	56070.3	400	1
27.3508	-79.3154	261986	1360	1
33.2231	-90.757	447624	1504	1
29.1503	-79.1956	541066	1536	1
6.58184	-14.7759	440210	1424	1
3.80942	-11.105	151303	1040	1
6.21578	-17.9568	119539	992	1
8.01491	-23.9715	110162	1072	1
26.7772	-49.6459	162757	1216	1
15.7874	-37.4029	190218	1264	1
6.59145	-18.9278	153132	1040	1
6.10997	-14.8736	139102	1008	1
7.36662	-22.1671	110923	896	1
25.4615	-55.8138	94575.5	656	1
22.7852	-62.6687	329141	1472	1
29.9921	-89.3995	398104	1408	1
25.4444	-53.4625	559555	1472	1
6.77471	-19.8048	249583	1056	1
32.302	-30.8197	87410.5	784	1
9.12474	-26.2989	137858	1168	1
7.64146	-22.4904	164635	1328	1
21.0528	-49.2896	161880	944	1
9.5181	-18.3372	216052	1280	1
10.5485	-30.6269	129468	976	1
4.65922	-12.9718	116036	1040	1
5.17625	-14.3034	102509	1072	1
23.536	-53.5194	126783	736	1
43.9363	-72.7391	158490	1312	1
29.9234	-53.366	351020	1200	1
9.86298	-29.7229	291861	1264	1
15.7987	-48.0936	137605	1088	1
43.4256	-119.604	154834	1216	1
14.2463	-40.13	232776	1392	1
6.59664	-19.209	136897	944	1
6.87992	-18.4074	180365	1072	1
7.16564	-21.253	123553	1072	1
6.79234	-19.6271	123363	1152	1
11.2604	-33.6533	90656.2	992	1
4.8035	-13.8856	118474	1088	1
23.1713	-56.2309	53491.4	672	1
33.0646	-65.8271	90011.1	1104	1
12.5755	-32.4428	148185	1264	1
4.31471	-12.3556	136650	1040	1
27.762	-60.3745	113394	880	1
39.6175	-108.446	249181	1344	1
16.9498	-50.8661	171858	1264	1
7.95269	-17.5759	122826	912	1
6.305	-16.1899	114626	1008	1
8.46289	-20.2295	119286	1040	1
8.07448	-22.9124	118981	864	1
6.26607	-16.7278	140108	1008	1
16.4257	-44.5723	83662.4	992	1
22.9548	-33.2431	50370	640	1
27.7947	-73.168	104836	1200	1
5.09725	-13.0133	122546	1152	1
5.23741	-14.9765	77749	800	1
25.6087	-50.2947	142321	1136	1
18.0454	-35.0684	225769	1360	1
8.16265	-16.2105	145138	1040	1
12.7725	-36.9865	105113	896	1
29.657	-57.9035	135957	1184	1
5.26649	-14.8568	142737	1024	1
9.92528	-31.4173	124203	1024	1
14.7005	-41.5251	127530	1072	1
7.4474	-20.0401	221632	1360	1
7.04575	-17.3721	39477.3	544	1
25.8831	-68.7634	106627	1264	1
8.83583	-26.5366	99604	1136	1
15.0818	-27.552	89909.6	1024	1
29.86	-27.267	166871	1088	1
18.7136	-38.6802	145887	912	1
4.46574	-12.7632	116880	928	1
17.9211	-39.2877	116465	1168	1
29.313	-62.2702	165013	1200	1
13.4062	-38.4558	141718	1280	1
9.82707	-29.2324	186189	1296	1
7.81448	-19.5276	197892	1360	1
10.2482	-23.3981	128709	912	1
9.17999	-22.8069	0	0	1
30.5878	-76.5967	56070.3	400	1
34.2379	-98.6379	167411	704	1
29.8547	-86.1568	245267	768	1
20.2452	-58.4233	247960	768	1
11.1653	-32.5588	192035	688	1
9.09502	-26.7301	110754	640	1
6.83126	-17.6063	88288.6	672	1
10.7212	-31.3113	55978.9	576	1
31.2377	-70.9386	78617.4	544	1
6.30727	-18.8736	101377	672	1
8.31693	-24.0495	66930.5	448	1
6.45895	-18.9064	75735.1	576	1
33.3947	-81.9475	56070.3	400	1
27.3508	-79.3154	261986	1360	1
33.2231	-90.757	447624	1504	1
29.1503	-79.1956	541066	1536	1
6.58184	-14.7759	440210	1424	1
3.80942	-11.105	151303	1040	1
6.21578	-17.9568	119539	992	1
8.01491	-23.9715	110162	1072	1
26.7772	-49.6459	162757	1216	1
15.7874	-37.4029	190218	1264	1
6.59145	-18.9278	153132	1040	1
6.10997	-14.8736	139102	1008	1
7.36662	-22.1671	110923	896	1
25.4615	-55.8138	94575.5	656	1
22.7852	-62.6687	329141	1472	1
29.9921	-89.3995	398104	1408	1
25.4444	-53.4625	559555	1472	1
6.77471	-19.8048	249583	1056	1
32.302	-30.8197	87410.5	784	1
9.12474	-26.2989	137858	1168	1
7.64146	-22.4904	164635	1328	1
21.0528	-49.2896	161880	944	1
9.5181	-18.3372	216052	1280	1
10.5485	-30.6269	129468	976	1
4.65922	-12.9718	116036	1040	1
5.17625	-14.3034	102509	1072	1
23.536	-53.5194	126783	736	1
43.9363	-72.7391	158490	1312	1
29.9234	-53.366	351020	1200	1
9.86298	-29.7229	291861	1264	1
15.7987	-48.0936	137605	1088	1
43.4256	-119.604	154834	1216	1
14.2463	-40.13	232776	1392	1
6.59664	-19.209	136897	944	1
6.87992	-18.4074	180365	1072	1
7.16564	-21.253	123553	1072	1
6.79234	-19.6271	123363	1152	1
11.2604	-33.6533	90656.2	992	1
4.8035	-13.8856	118474	1088	1
23.1713	-56.2309	53491.4	672	1
33.0646	-65.8271	90011.1	1104	1
12.5755	-32.4428	148185	1264	1
4.31471	-12.3556	136650	1040	1
27.762	-60.3745	113394	880	1
39.6175	-108.446	249181	1344	1
16.9498	-50.8661	171858	1264	1
7.95269	-17.5759	122826	912	1
6.305	-16.1899	114626	1008	1
8.46289	-20.2295	119286	1040	1
8.07448	-22.9124	118981	864	1
6.26607	-16.7278	140108	1008	1
16.4257	-44.5723	83662.4	992	1
22.9548	-33.2431	50370	640	1
27.7947	-73.168	104836	1200	1
5.09725	-13.0133	122546	1152	1
5.23741	-14.9765	77749	800	1
25.6087	-50.2947	142321	1136	1
18.0454	-35.0684	225769	1360	1
8.16265	-16.2105	145138	1040	1
12.7725	-36.9865	105113	896	1
29.657	-57.9035	135957	1184	1
5.26649	-14.8568	142737	1024	1
9.92528	-31.4173	124203	1024	1
14.7005	-41.5251	127530	1072	1
7.4474	-20.0401	221632	1360	1
7.04575	-17.3721	39477.3	544	1
25.8831	-68.7634	106627	1264	1
8.83583	-26.5366	99604	1136	1
15.0818	-27.552	89909.6	1024	1
29.86	-27.267	166871	1088	1
18.7136	-38.6802	145887	912	1
4.46574	-12.7632	116880	928	1
17.9211	-39.2877	116465	1168	1
29.313	-62.2702	165013	1200	1
13.4062	-38.4558	141718	1280	1
9.82707	-29.2324	186189	1296	1
7.81448	-19.5276	197892	1360	1
10.2482	-23.3981	128709	912	1
9.16409	-22.927	0	0	1
30.5012	-76.486	56945.6	336	1
34.1466	-98.138	167027	688	1
29.6491	-86.0099	243167	752	1
20.4514	-59.0087	249258	752	1
10.9957	-31.8555	191331	720	1
9.01126	-26.4176	109651	704	1
6.87351	-17.681	86976.8	656	1
8.18067	-24.8628	58401.1	624	1
33.1047	-82.9618	65724	560	1
6.29866	-18.8607	113745	752	1
8.34115	-24.0552	66512.9	448	1
6.43402	-18.9142	76723.6	688	1
33.4115	-81.4216	56945.6	336	1
27.4512	-79.7161	262864	1392	1
33.1057	-90.3548	445905	1488	1
29.1084	-79.2821	536593	1520	1
6.60528	-14.9272	439098	1440	1
3.79335	-11.092	150972	1152	0
6.15372	-17.8356	118567	656	1
8.00672	-23.8195	113161	1136	1
25.1323	-51.4205	147961	1072	1
18.1054	-50.477	193521	1376	1
6.60572	-18.7954	157668	992	1
6.04241	-14.5685	141763	1104	1
7.35648	-22.1537	108868	816	1
25.2457	-55.2458	95836.6	704	1
21.377	-60.3753	333199	1456	1
29.7139	-87.7876	391562	1408	1
25.523	-53.634	555109	1456	1
6.78005	-19.8541	251489	1104	1
32.6297	-34.3935	89095.4	416	1
11.1272	-31.2434	143220	1168	1
7.86368	-22.6432	168404	1200	1
21.0885	-50.7641	152337	992	1
9.80931	-18.9807	212123	1216	1
10.0663	-29.9592	135097	912	1
4.47281	-13.0177	116775	960	1
5.09034	-14.0638	103768	976	1
23.4531	-54.2996	130461	720	1
42.7333	-65.5801	155516	1264	1
26.6765	-48.4607	344180	1376	1
9.87062	-29.7396	291321	1264	1
12.5485	-39.0461	137321	1056	1
45.6915	-125.954	157854	1152	1
17.37	-43.1891	239132	1456	1
6.70008	-19.4663	139864	864	1
6.81244	-18.5674	171467	1120	1
7.27057	-21.2632	126586	912	1
6.53696	-19.1146	129587	1168	1
10.7019	-31.8977	91925.2	1024	1
5.08078	-14.2137	113640	1056	1
22.987	-56.0198	51288.8	624	1
32.4031	-67.037	85265.4	1264	1
13.2216	-31.5914	142860	1248	1
4.33743	-12.3755	134595	1120	1
