51.9173	-76.2866	0	0	1
23.5232	-68.1221	105445	752	1
53.5274	-129.022	82934.5	752	1
50.0712	-146.868	120996	752	1
59.1534	-131.014	81884.2	752	1
49.5829	-98.0311	100045	752	1
51.9256	-135.262	105445	752	1
51.2196	-127.132	203981	1520	1
17.0593	-49.8364	237342	1520	1
13.1305	-38.6863	136470	1200	1
50.6509	-116.38	144928	1216	1
47.4573	-136.291	159343	1424	1
43.1847	-107.547	121047	768	1
60.9965	-88.2995	180851	1520	1
57.1769	-92.1016	138975	1152	1
54.9632	-53.531	110539	1184	1
57.1216	-113.473	166841	1488	1
62.3818	-88.0485	232280	1520	1
52.0707	-76.8655	0	0	1
23.5815	-68.1695	105482	752	1
53.6139	-129.489	82797.8	720	1
50.6648	-148.075	119845	752	1
59.1197	-129.805	82323.2	720	1
49.4449	-97.6698	99430.8	768	1
51.8099	-135.284	105482	752	1
51.0823	-126.933	204005	1488	1
17.1622	-50.0954	235344	1520	1
13.1271	-38.7316	137459	1168	1
50.6821	-117.249	144742	1296	1
47.6974	-137.003	158336	1472	1
43.2253	-108.045	121208	768	1
61.1181	-88.4562	181299	1504	1
57.251	-93.0558	140183	1152	1
55.0848	-53.315	110651	1232	1
57.1432	-113.674	166322	1520	1
62.2529	-88.1859	232351	1520	1
52.1887	-77.5347	0	0	1
23.6649	-68.174	106399	752	1
53.5777	-129.668	82959.3	752	1
51.0098	-148.427	120182	752	1
59.0461	-128.646	82156.1	736	1
49.3096	-97.1046	99650.2	752	1
51.5593	-135.026	106399	752	1
51.0315	-126.532	204039	1520	1
17.2747	-50.3568	236017	1520	1
13.0171	-38.4836	137159	1184	1
50.6994	-117.822	144159	1200	1
47.9021	-137.639	158954	1424	1
43.2622	-108.367	121080	768	1
61.2471	-88.5987	181936	1520	1
57.214	-93.9564	139373	1152	1
55.1722	-53.0354	110425	1136	1
57.2087	-114.127	165997	1488	1
62.123	-88.3802	231268	1520	1
52.2092	-77.8958	0	0	1
23.8942	-68.6037	106536	752	1
53.5817	-129.787	84003.2	736	1
51.4982	-149.69	121046	768	1
59.0319	-127.5	82563.1	736	1
49.0962	-96.3468	99357.2	752	1
51.2529	-134.273	106536	752	1
50.7508	-125.97	205789	1488	1
17.3824	-50.3962	236895	1536	1
12.8972	-38.2497	137522	1200	1
50.63	-118.064	144313	1296	1
48.0577	-138.121	158152	1488	1
43.213	-108.612	121786	752	1
61.4273	-89.0404	181863	1520	1
57.1507	-94.4936	140523	1168	1
55.2999	-52.7999	110089	1248	1
57.1612	-114.191	166527	1536	1
