1.53756	-3.19307	0	0	0
47.9996	-124.607	3248.95	0	1
15.8454	-45.9662	12903.1	608	1
23.2312	-69.3801	16988.9	672	1
15.6351	-46.5113	23992.8	736	1
6.21596	-18.5349	21375.1	720	1
28.6543	-83.5368	10889.2	448	1
26.1152	-67.2403	13609.1	592	1
25.8418	-70.1668	19512.7	672	1
8.64721	-25.8831	26481.5	720	1
16.6684	-32.1875	15997	576	1
4.1211	-10.231	7697.51	480	0
5.53502	-7.76009	6650.63	0	1
3.06407	-4.13075	6575.06	320	1
3.55711	-4.01479	5872.33	256	0
4.04369	-4.16417	6341.72	0	0
4.95524	-6.66431	6522.65	0	1
7.35983	-17.1353	7535.82	320	1
10.893	-29.657	10111.8	256	1
3.87059	-9.22185	12047.7	480	1
1.49689	-4.11249	3248.95	0	1
52.9037	-91.5384	16527.4	864	1
23.8527	-60.898	23409.4	1152	1
17.8106	-47.7371	41783.6	1408	1
13.8464	-34.7489	38990.3	1408	1
12.9394	-33.585	26456.6	960	1
31.3124	-72.8529	28798.4	1168	1
20.3693	-49.3154	31276	1248	1
19.0027	-49.5789	45728.2	1408	1
18.3371	-41.7708	38042.8	1168	1
19.3266	-43.1774	29073.9	992	1
5.01613	-7.03226	21200.8	608	1
4.91161	-10.1553	12414.3	768	1
1.7294	-3.98866	12666.6	656	1
1.69492	-3.84927	13195.3	384	1
1.83085	-3.95804	12652.6	512	1
2.26095	-6.23719	13785	640	1
6.87702	-17.5401	17248.2	656	1
14.8883	-37.1862	22070.1	800	1
4.3096	-12.2098	21540.9	768	1
42.2799	-45.7506	3624.28	256	1
34.8791	-94.8563	14607.9	976	1
33.746	-78.8441	34747.2	1360	1
31.4482	-62.7256	41622.5	1200	1
28.7668	-61.3876	39425.5	1008	1
5.33348	-15.7882	25891.6	1120	1
41.0366	-96.8245	18078.2	992	1
31.4196	-82.5197	33283.9	1296	1
31.1785	-72.8083	48987.3	1184	1
16.7287	-43.7581	46644.3	1040	1
13.3327	-27.5959	23928	1152	1
5.46938	-3.21533	12804.2	960	1
4.42723	-10.6714	12680.5	656	1
1.61241	-4.15874	13456.2	864	1
1.75728	-3.87286	12835.7	896	1
2.20491	-4.096	12300.4	704	1
2.12954	-5.48415	13489.2	720	1
13.2496	-39.094	16557.1	576	1
45.9349	-67.0738	23082.4	896	1
8.74775	-26.6139	22959.8	976	1
8.36213	-23.815	8187.46	496	1
31.742	-54.1477	28199.1	1312	1
31.8069	-68.3512	40537.8	1216	1
39.7522	-110.008	44548.8	1168	1
39.6829	-48.3114	32422.7	1216	1
