1.53756	-3.19307	0	0	0
47.9996	-124.607	5025.3	0	1
15.8454	-45.9662	56942.2	608	1
23.2312	-69.3801	73079.8	672	1
15.6351	-46.5113	111907	736	1
6.21596	-18.5349	92531.4	592	1
28.6543	-83.5368	36924.2	416	1
26.1152	-67.2403	56281.1	576	1
25.8418	-70.1668	86369.8	656	1
8.64721	-25.8831	127367	720	1
16.6684	-32.1875	60820.4	576	0
4.1211	-10.231	18223	0	1
5.53502	-7.76009	10120.1	256	1
3.06407	-4.13075	11149.3	256	0
3.55711	-4.01479	8189.61	0	0
4.04369	-4.16417	8388.75	0	0
4.95524	-6.66431	8010.53	0	0
7.35983	-17.1353	14086.2	0	1
10.893	-29.657	23959.2	256	1
3.87059	-9.22185	35885.7	320	1
1.49689	-4.11249	5025.3	0	0
52.9037	-91.5384	62782	608	1
23.8527	-60.898	91760.9	1168	1
17.8106	-47.7371	188868	1328	1
13.8464	-34.7489	171763	1168	1
12.9394	-33.585	105727	928	1
31.3124	-72.8529	121598	1216	1
20.3693	-49.3154	133786	1200	1
19.0027	-49.5789	213190	1376	1
18.3371	-41.7708	162033	1168	1
19.3266	-43.1774	119537	512	1
5.01613	-7.03226	66928.4	800	1
4.91161	-10.1553	18805.6	512	1
1.7294	-3.98866	19074.9	320	1
1.69492	-3.84927	16400.7	256	0
1.83085	-3.95804	15020	0	0
2.26095	-6.23719	21430.6	0	0
6.87702	-17.5401	35894.8	256	1
14.8883	-37.1862	59540	640	1
4.3096	-12.2098	55517.7	768	1
42.2799	-45.7506	5839.76	0	1
34.8791	-94.8563	39891.5	912	1
33.746	-78.8441	146493	1296	1
31.4482	-62.7256	188026	1200	1
28.7668	-61.3876	176486	1008	1
5.33348	-15.7882	106601	1184	1
41.0366	-96.8245	59610.6	896	1
31.4196	-82.5197	140371	1152	1
31.1785	-72.8083	227462	1232	1
16.7287	-43.7581	215080	1104	1
13.3327	-27.5959	85867.9	1008	1
5.46938	-3.21533	22596.4	640	1
4.42723	-10.6714	19049.6	576	1
1.61241	-4.15874	17343.7	576	1
1.75728	-3.87286	15186.9	256	0
2.20491	-4.096	14112.1	0	0
2.12954	-5.48415	18951.5	0	1
13.2496	-39.094	32907.9	576	1
45.9349	-67.0738	64076.4	880	1
8.74775	-26.6139	66633.5	912	1
8.36213	-23.815	21210.4	416	1
31.742	-54.1477	104721	1296	1
31.8069	-68.3512	175770	1296	1
39.7522	-110.008	199693	1152	1
39.6829	-48.3114	138830	1200	1
38.7351	-58.2302	70972.8	992	1
40.2999	-90.0235	139661	1136	1
28.2506	-62.0156	198096	1280	1
38.7879	-68.388	207104	1168	1
31.5342	-77.299	111444	1168	1
21.9508	-57.541	124070	1056	1
5.56117	-3.3999	90808.8	896	0
38.5384	-79.2569	20612.7	320	1
19.6055	-45.725	59986.5	784	1
1.97457	-4.17978	39778.1	496	1
2.74304	-5.75326	14545.1	256	1
2.50778	-6.42939	17522.5	512	1
34.2859	-46.5743	41714	688	1
38.4216	-41.2275	92959.8	1056	1
34.4	-40.3342	87576.2	960	1
29.407	-75.3479	35189.1	592	1
37.8767	-110.023	201762	1216	1
35.2879	-80.4621	238261	1264	1
40.9573	-96.8344	223892	1360	1
30.1343	-45.8242	141044	1312	1
32.0361	-70.446	145084	1248	1
52.2505	-119.289	167432	1264	1
53.1213	-82.0191	170445	1216	1
34.1666	-35.5669	156148	1360	1
21.3852	-58.4742	163879	1184	1
26.3012	-76.0882	163866	1312	1
5.10186	-10.9845	101812	688	1
34.8642	-41.3185	68752.9	880	1
30.2716	-79.9832	88371.8	1104	1
15.4772	-23.2855	81559	848	1
5.27344	-7.6492	32244.2	688	0
9.01323	-5.07667	19321.7	256	1
25.2594	-50.5662	64864.7	784	1
17.8811	-40.5131	111316	1168	1
33.9831	-28.4128	95181.2	896	1
19.1335	-49.5817	134786	544	1
19.2566	-54.8269	260017	1136	1
35.7525	-55.0746	238128	1280	1
29.4922	-42.6489	210247	1360	1
20.3879	-49.5175	129207	1232	1
24.8059	-59.3832	158321	1264	1
35.0339	-93.2434	145834	1184	1
28.0766	-51.9352	146137	1280	1
14.4336	-40.2958	126286	1200	1
14.4765	-34.2983	136839	1280	1
34.1679	-31.768	151630	1184	1
15.3651	-49.3799	69864.1	992	1
29.5017	-53.9434	95624.7	1136	1
18.1075	-49.4603	165154	1296	1
42.2621	-88.5275	125543	1168	1
28.8496	-19.6194	119280	704	1
7.9602	-14.1427	26513.4	608	1
36.8461	-69.7287	70182.7	928	1
45.8489	-84.5124	101748	992	1
14.3449	-42.0775	97097.1	1184	1
16.0632	-46.9485	113766	528	1
12.2607	-35.3376	187720	992	1
18.0585	-52.3682	200294	1248	1
14.6884	-44.0289	175898	1216	1
16.183	-49.3177	135785	1296	1
39.3562	-111.918	122518	1120	1
28.4386	-86.8611	160695	1216	1
17.131	-43.505	142369	1312	1
8.73067	-22.9366	131125	1296	1
10.9125	-29.3286	104029	912	1
31.6143	1.11354	114126	1200	1
38.7465	-88.6115	76280.2	1104	1
18.3332	-49.4221	172674	1312	1
21.1539	-55.1874	206011	1456	1
19.5614	-41.6937	220710	1424	1
30.8658	-55.355	87225.3	864	1
13.3209	-18.1766	42669.5	848	1
36.1926	-76.7778	83919	1040	1
37.2527	-90.7686	170476	1296	1
16.5209	-47.125	186707	1040	1
16.7266	-43.1497	75937.2	416	1
